1000000, 1, 0.036547
1000000, 2, 0.018236
1000000, 3, 0.012162
1000000, 4, 0.009157
1000000, 5, 0.007379
1000000, 6, 0.006114
1000000, 7, 0.005245
1000000, 8, 0.004900
1000000, 9, 0.004093
1000000, 10, 0.003697
1000000, 11, 0.003438
1000000, 12, 0.003082
1000000, 1, 0.036609
1000000, 2, 0.018556
1000000, 3, 0.012206
1000000, 4, 0.009421
1000000, 5, 0.007379
1000000, 6, 0.006161
1000000, 7, 0.005868
1000000, 8, 0.004631
1000000, 9, 0.004126
1000000, 10, 0.003712
1000000, 11, 0.003588
1000000, 12, 0.004088
1000000, 1, 0.036594
1000000, 2, 0.018310
1000000, 3, 0.012402
1000000, 4, 0.010241
1000000, 5, 0.007874
1000000, 6, 0.006206
1000000, 7, 0.005281
1000000, 8, 0.004673
1000000, 9, 0.004109
1000000, 10, 0.003698
1000000, 11, 0.003456
1000000, 12, 0.003114
1000000, 1, 0.036575
1000000, 2, 0.023330
1000000, 3, 0.012563
1000000, 4, 0.009430
1000000, 5, 0.008209
1000000, 6, 0.006207
1000000, 7, 0.005271
1000000, 8, 0.004727
1000000, 9, 0.004382
1000000, 10, 0.003817
1000000, 11, 0.003500
1000000, 12, 0.003092
1000000, 1, 0.036458
1000000, 2, 0.026346
1000000, 3, 0.012193
1000000, 4, 0.009390
1000000, 5, 0.007414
1000000, 6, 0.006159
1000000, 7, 0.005264
1000000, 8, 0.004605
1000000, 9, 0.004152
1000000, 10, 0.003746
1000000, 11, 0.003478
1000000, 12, 0.003477
1000000, 1, 0.036566
1000000, 2, 0.018236
1000000, 3, 0.012411
1000000, 4, 0.009353
1000000, 5, 0.007396
1000000, 6, 0.006157
1000000, 7, 0.005296
1000000, 8, 0.004639
1000000, 9, 0.004564
1000000, 10, 0.003717
1000000, 11, 0.003360
1000000, 12, 0.003106
1000000, 1, 0.037019
1000000, 2, 0.018212
1000000, 3, 0.012165
1000000, 4, 0.009124
1000000, 5, 0.007542
1000000, 6, 0.006163
1000000, 7, 0.005254
1000000, 8, 0.004716
1000000, 9, 0.004086
1000000, 10, 0.003777
1000000, 11, 0.003357
1000000, 12, 0.003098
1000000, 1, 0.037138
1000000, 2, 0.018216
1000000, 3, 0.012144
1000000, 4, 0.009148
1000000, 5, 0.007396
1000000, 6, 0.006298
1000000, 7, 0.005252
1000000, 8, 0.004648
1000000, 9, 0.004097
1000000, 10, 0.003690
1000000, 11, 0.003583
1000000, 12, 0.003087
1000000, 1, 0.036996
1000000, 2, 0.018204
1000000, 3, 0.012538
1000000, 4, 0.017136
1000000, 5, 0.007407
1000000, 6, 0.006118
1000000, 7, 0.005261
1000000, 8, 0.004746
1000000, 9, 0.004086
1000000, 10, 0.003781
1000000, 11, 0.003383
1000000, 12, 0.003096
1000000, 1, 0.037022
1000000, 2, 0.018502
1000000, 3, 0.012173
1000000, 4, 0.019318
1000000, 5, 0.007335
1000000, 6, 0.006124
1000000, 7, 0.005253
1000000, 8, 0.005127
1000000, 9, 0.004100
1000000, 10, 0.003692
1000000, 11, 0.003392
1000000, 12, 0.003081
1000000, 1, 0.036955
1000000, 2, 0.018239
1000000, 3, 0.012453
1000000, 4, 0.009199
1000000, 5, 0.007600
1000000, 6, 0.006171
1000000, 7, 0.005281
1000000, 8, 0.004655
1000000, 9, 0.004103
1000000, 10, 0.003684
1000000, 11, 0.003370
1000000, 12, 0.003176
1000000, 1, 0.036518
1000000, 2, 0.024153
1000000, 3, 0.012182
1000000, 4, 0.018027
1000000, 5, 0.007377
1000000, 6, 0.006161
1000000, 7, 0.005294
1000000, 8, 0.004646
1000000, 9, 0.004105
1000000, 10, 0.003722
1000000, 11, 0.003487
1000000, 12, 0.003114
1000000, 1, 0.037045
1000000, 2, 0.026367
1000000, 3, 0.012169
1000000, 4, 0.009155
1000000, 5, 0.007343
1000000, 6, 0.006131
1000000, 7, 0.005289
1000000, 8, 0.004739
1000000, 9, 0.004100
1000000, 10, 0.004852
1000000, 11, 0.003357
1000000, 12, 0.003178
1000000, 1, 0.037058
1000000, 2, 0.018231
1000000, 3, 0.012174
1000000, 4, 0.010089
1000000, 5, 0.009709
1000000, 6, 0.006126
1000000, 7, 0.005286
1000000, 8, 0.004623
1000000, 9, 0.004100
1000000, 10, 0.003699
1000000, 11, 0.003368
1000000, 12, 0.003294
1000000, 1, 0.036989
1000000, 2, 0.018239
1000000, 3, 0.012551
1000000, 4, 0.017168
1000000, 5, 0.007585
1000000, 6, 0.006124
1000000, 7, 0.005275
1000000, 8, 0.004668
1000000, 9, 0.004121
1000000, 10, 0.003686
1000000, 11, 0.003364
1000000, 12, 0.003150
